velocity,ready_to_switch_on,switched_on,operation_enabled,voltage_enabled,acceleration,fault,switch_on_disabled,statusword,position,warning,torque,quick_stop
0,True,True,True,True,0,False,False,1591,0.09936120869031134,False,0,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.081,True
0.0,True,True,True,True,0.0,False,False,1591,0.0993731929152167,False,1.078,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.01,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.073,True
0.0,True,True,True,True,0.0,False,False,1591,0.0993731929152167,False,1.071,True
-0.0005392901207410457,True,True,True,True,-0.053929012074104575,False,False,1591,0.09936120869031134,False,0.999,True
-0.00017976337358034856,True,True,True,True,0.035952674716069714,False,False,1591,0.09936120869031134,False,1.072,True
-1.1984224905356572e-05,True,True,True,True,0.0167779148674992,False,False,1591,0.09936120869031134,False,1.06,True
-0.00017976337358034856,True,True,True,True,-0.0167779148674992,False,False,1591,0.09936120869031134,False,1.057,True
-7.190534943213943e-05,True,True,True,True,0.010785802414820913,False,False,1591,0.09936120869031134,False,1.055,True
0.00026365294791784455,True,True,True,True,0.0335558297349984,False,False,1591,0.09936120869031134,False,1.109,True
0.0,True,True,True,True,-0.026365294791784455,False,False,1591,0.09936120869031134,False,1.053,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.05,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.048,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.045,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.043,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.104,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.038,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.035,True
0.0,True,True,True,True,0.0,False,False,1591,0.09933724024050063,False,1.032,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.096,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.03,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.027,True
0.0,True,True,True,True,0.0,False,False,1591,0.0993731929152167,False,1.088,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,0.959,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.022,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.083,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.083,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.017,True
-0.0006351639199838983,True,True,True,True,-0.06351639199838983,False,False,1591,0.09934922446540598,False,1.078,True
0.0,True,True,True,True,0.06351639199838983,False,False,1591,0.09936120869031134,False,1.078,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.012,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.076,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.01,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.073,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.071,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.007,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.068,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.005,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.065,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.002,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.063,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.063,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,0.997,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,0.997,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,0.997,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.058,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,0.994,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.058,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.055,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.055,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,0.992,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.053,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,0.989,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.053,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.053,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,0.987,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,0.987,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.05,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,0.987,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.05,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.048,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.048,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,0.984,True
-0.000167779148674992,True,True,True,True,-0.0167779148674992,False,False,1591,0.09934922446540598,False,1.044,True
-0.0005153216709303326,True,True,True,True,-0.034754252225534056,False,False,1591,0.09936120869031134,False,1.049,True
0.0,True,True,True,True,0.05153216709303326,False,False,1591,0.09936120869031134,False,0.982,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,0.982,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.045,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,0.982,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.045,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.045,True
3.5952674716069715e-05,True,True,True,True,0.0035952674716069714,False,False,1591,0.09936120869031134,False,1.043,True
0.0,True,True,True,True,-0.0035952674716069714,False,False,1591,0.09934922446540598,False,0.979,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.043,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,0.979,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.043,True
0.0,True,True,True,True,0.0,False,False,1591,0.09933724024050063,False,1.043,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.043,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,0.979,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.04,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.04,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,0.977,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.104,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.04,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.04,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,0.977,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.04,True
0.0,True,True,True,True,0.0,False,False,1591,0.09936120869031134,False,1.04,True
0.0,True,True,True,True,0.0,False,False,1591,0.09933724024050063,False,0.977,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.104,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.04,True
0.0,True,True,True,True,0.0,False,False,1591,0.09934922446540598,False,1.04,True
3.5952674716069715e-05,True,True,True,True,0.0035952674716069714,False,False,1591,0.09933724024050063,False,1.038,True
0.0,True,True,True,True,-0.0035952674716069714,False,False,1591,0.09934922446540598,False,1.101,True
0.0,True,True,True,True,0.0,False,False,1591,0.09933724024050063,False,1.038,True
-0.0003235740724446274,True,True,True,True,-0.03235740724446274,False,False,1591,0.09934922446540598,False,1.1,True
0.0,True,True,True,True,0.03235740724446274,False,False,1591,0.09934922446540598,False,1.038,True
0.0,True,True,True,True,0.0,False,False,4663,0.09934922446540598,False,1.038,True
0.00010785802414820914,True,True,True,True,0.010785802414820914,False,False,4663,0.09938517714012204,False,1.044,True
0.0011864382656303007,True,True,True,True,0.10785802414820915,False,False,4663,0.09943311403974348,False,0.862,True
0.01632251432109565,True,True,True,True,1.5136076055465348,False,False,4663,0.09968478276275597,False,0.85,True
0.044197821450955035,True,True,True,True,2.7875307129859386,False,False,4663,0.1002001044336863,False,0.888,True
0.06940064642691991,True,True,True,True,2.5202824975964875,False,False,4663,0.10095511060272376,False,1.057,True
0.0987619974450435,True,True,True,True,2.936135101812359,False,False,4663,0.10200972239439514,False,1.316,True
0.11851200008907113,True,True,True,True,1.9750002644027624,False,False,4663,0.10326806600945758,False,1.423,True
0.14158163303188254,True,True,True,True,2.3069632942811404,False,False,4663,0.10474212567281643,False,1.503,True
0.16353673305849578,True,True,True,True,2.1955100026613246,False,False,4663,0.10644388560937706,False,1.556,True
0.1802547268014682,True,True,True,True,1.671799374297242,False,False,4663,0.10833739314442341,False,1.551,True
0.20208998457902785,True,True,True,True,2.1835257777559653,False,False,4663,0.11047058517757688,False,1.585,True
0.2256749391927696,True,True,True,True,2.3584954613741744,False,False,4663,0.11283147748393212,False,1.588,True
0.24367524500061516,True,True,True,True,1.8000305807845562,False,False,4663,0.11539610161367843,False,1.505,True
0.2653666920793106,True,True,True,True,2.1691447078695414,False,False,4663,0.11812850489209972,False,1.454,True
0.2883164827730684,True,True,True,True,2.294979069375785,False,False,4663,0.1210646399939121,False,1.588,True
0.3068081418020336,True,True,True,True,1.8491659028965157,False,False,4663,0.12419252269421015,False,1.649,True
0.3232145456974667,True,True,True,True,1.640640389543313,False,False,4663,0.1275720741175207,False,1.821,True
0.34509774037464785,True,True,True,True,2.188319467718114,False,False,4663,0.13109543623969555,False,1.925,True
0.3688145214623485,True,True,True,True,2.3716781087700642,False,False,4663,0.13490641975959894,False,2.087,True
0.384358061164596,True,True,True,True,1.5543539702247477,False,False,4663,0.1388612139783666,False,1.913,True
0.40718800960930024,True,True,True,True,2.282994844470426,False,False,4663,0.14303172424543067,False,1.845,True
0.42706983872728677,True,True,True,True,1.9881829117986527,False,False,4663,0.1474419190106019,False,1.983,True
0.4463284881501948,True,True,True,True,1.9258649422908058,False,False,4663,0.15204386137425882,False,1.967,True
0.46510776857688857,True,True,True,True,1.8779280426693745,False,False,4663,0.1568255671114961,False,2.089,True
0.4876381113989589,True,True,True,True,2.2530342822070337,False,False,4663,0.16182298889702978,False,2.425,True
0.5083588362603204,True,True,True,True,2.0720724861361504,False,False,4663,0.1669762056063331,False,2.479,True
0.5266347792409892,True,True,True,True,1.8275942980668813,False,False,4663,0.17238109103864893,False,2.483,True
0.5467443086321775,True,True,True,True,2.0109529391188263,False,False,4663,0.17796573984454508,False,2.427,True
0.5684956768353997,True,True,True,True,2.175136820322221,False,False,4663,0.18380205737345373,False,2.431,True
0.5871790834628506,True,True,True,True,1.8683406627450938,False,False,4663,0.18979416982613204,False,2.46,True
0.6075642500268621,True,True,True,True,2.038516656401146,False,False,4663,0.19613382480106564,False,2.479,True
0.629675144977245,True,True,True,True,2.2110894950382876,False,False,4663,0.20250943245071534,False,2.243,True
0.6492933211473136,True,True,True,True,1.9618176170068669,False,False,4663,0.20913670882337754,False,2.324,True
0.667149816256295,True,True,True,True,1.7856495108981352,False,False,4663,0.21589581166999863,False,2.096,True
0.6879184780172779,True,True,True,True,2.076866176098291,False,False,4663,0.22284666211510545,False,2.057,True
0.7093942090476769,True,True,True,True,2.1475731030399015,False,False,4663,0.23007314973303547,False,2.343,True
0.7284131739724777,True,True,True,True,1.9018964924800819,False,False,4663,0.23752733762416725,False,2.188,True
0.7476238864957644,True,True,True,True,1.9210712523286655,False,False,4663,0.24519724156359546,False,2.035,True
0.7679251634854384,True,True,True,True,2.030127698967399,False,False,4663,0.2529750035271719,False,2.089,True
0.7900480426607266,True,True,True,True,2.2122879175288213,False,False,4663,0.2611003080130036,False,2.217,True
0.8083359698663007,True,True,True,True,1.828792720557415,False,False,4663,0.26940537587241575,False,1.821,True
0.8270433449435624,True,True,True,True,1.8707375077261612,False,False,4663,0.27786623865559745,False,1.724,True
0.8490463818697971,True,True,True,True,2.200303692623473,False,False,4663,0.28653083326217027,False,1.6,True
0.8711692610450853,True,True,True,True,2.2122879175288213,False,False,4663,0.29567479686495735,False,1.568,True
0.8904638631427093,True,True,True,True,1.9294602097624014,False,False,4663,0.30460304441944797,False,1.227,True
0.8908473583396808,True,True,True,True,0.03834951969714506,False,False,4663,0.31353129197393864,False,1.249,True
0.8714688666677192,True,True,True,True,-1.9378491671961595,False,False,4663,0.32238763417899713,False,1.522,True
0.8479318489535989,True,True,True,True,-2.353701771412031,False,False,4663,0.33088444963689495,False,1.557,True
0.8265999286220642,True,True,True,True,-2.1331920331534637,False,False,4663,0.3392134859461178,False,1.548,True
0.8057953141863652,True,True,True,True,-2.080461443569903,False,False,4663,0.3471350586085585,False,1.914,True
0.7863089644902553,True,True,True,True,-1.948634969610985,False,False,4663,0.3550446470460938,False,2.319,True
0.7631314735232958,True,True,True,True,-2.3177490966959535,False,False,4663,0.36266661408590056,False,2.005,True
0.7439087767751038,True,True,True,True,-1.9222696748191992,False,False,4663,0.37007286507741094,False,2.069,True
0.7241108372314548,True,True,True,True,-1.9797939543649057,False,False,4663,0.3773472895949624,False,2.119,True
0.7028628064742576,True,True,True,True,-2.1248030757197167,False,False,4663,0.3844299665140281,False,2.288,True
0.6817466021910193,True,True,True,True,-2.111620428323824,False,False,4663,0.39128494315989204,False,2.236,True
0.6614093725266292,True,True,True,True,-2.033722966439011,False,False,4663,0.39786428263293283,False,2.225,True
0.6402811840184855,True,True,True,True,-2.1128188508143686,False,False,4663,0.40422790605767717,False,2.37,True
0.6227242945321382,True,True,True,True,-1.7556889486347371,False,False,4663,0.4104716872333679,False,2.446,True
0.6003137939591214,True,True,True,True,-2.2410500573016745,False,False,4663,0.41646379968604624,False,2.401,True
0.5784785361815618,True,True,True,True,-2.183525777755968,False,False,4663,0.42222821186552273,False,2.416,True
0.5580694011677395,True,True,True,True,-2.0409135013822244,False,False,4663,0.42786079757104034,False,2.358,True
0.5390264677931279,True,True,True,True,-1.9042933374611604,False,False,4663,0.4332177461037347,False,2.282,True
0.5181859006827128,True,True,True,True,-2.0840567110415154,False,False,4663,0.4383469943632273,False,2.354,True
0.4969618383753263,True,True,True,True,-2.1224062307386435,False,False,4663,0.44329647924913956,False,2.402,True
0.4788656587682379,True,True,True,True,-1.8096179607088425,False,False,4663,0.4481021534361876,False,2.366,True
0.4566948426933282,True,True,True,True,-2.217081607490967,False,False,4663,0.45269211157493916,False,2.202,True
0.43734031947117735,True,True,True,True,-1.9354523222150866,False,False,4663,0.45705436944048894,False,2.262,True
0.41639189433661405,True,True,True,True,-2.0948425134563298,False,False,4663,0.4612488481573637,False,2.082,True
0.3939214726390705,True,True,True,True,-2.247042169754354,False,False,4663,0.4651197528017939,False,1.991,True
0.3757294192327392,True,True,True,True,-1.8192053406331288,False,False,4663,0.4688708151971705,False,2.141,True
0.3571658548543419,True,True,True,True,-1.8563564378397346,False,False,4663,0.47238219309443996,False,2.182,True
0.33679267251523576,True,True,True,True,-2.037318233910612,False,False,4663,0.4757377760679398,False,2.289,True
0.3172703701444099,True,True,True,True,-1.9522302370825861,False,False,4663,0.47884169031842716,False,2.292,True
0.2935056521570878,True,True,True,True,-2.37647179873221,False,False,4663,0.48175385697042883,False,2.194,True
0.27495407200359584,True,True,True,True,-1.8551580153491953,False,False,4663,0.48445030757413404,False,2.037,True
0.2519443601853112,True,True,True,True,-2.300971181828465,False,False,4663,0.4869430263544482,False,1.876,True
0.2321344364167568,True,True,True,True,-1.9809923768554394,False,False,4663,0.4892439975362767,False,1.878,True
0.21288777121875413,True,True,True,True,-1.9246665198002666,False,False,4663,0.49136520534452477,False,1.884,True
0.19274228915284974,True,True,True,True,-2.0145482065904385,False,False,4663,0.4932107759799497,False,1.599,True
0.17339975015560424,True,True,True,True,-1.93425389972455,False,False,4663,0.4948765832417943,False,1.699,True
0.15158846082785526,True,True,True,True,-2.181128932774898,False,False,4663,0.4963506429051531,False,1.695,True
0.13029249317103664,True,True,True,True,-2.1295967656818626,False,False,4663,0.4976329549700263,False,1.645,True
0.11279552480921605,True,True,True,True,-1.7496968361820588,False,False,4663,0.498699550986603,False,1.59,True
0.09214670529728668,True,True,True,True,-2.064881951192937,False,False,5687,0.4995863836295994,False,1.507,True
0.07071891116650914,True,True,True,True,-2.142779413077754,False,False,5687,0.5002335317744887,False,1.426,True
0.05219129946282787,True,True,True,True,-1.8527611703681266,False,False,5687,0.5006769480959868,False,1.426,True
0.03184208557353241,True,True,True,True,-2.034921388929546,False,False,5687,0.5009406010439047,False,1.463,True
0.012703278399677966,True,True,True,True,-1.9138807173854442,False,False,5687,0.5010005221684315,False,1.4,True
0.0005632585705517589,True,True,True,True,-1.2140019829126207,False,False,5687,0.5010125063933368,False,1.443,True
3.5952674716069715e-05,True,True,True,True,-0.05273058958356892,False,False,5687,0.5010005221684315,False,1.388,True
-0.0006471481448892548,True,True,True,True,-0.06831008196053245,False,False,5687,0.5009885379435262,False,1.439,True
3.5952674716069715e-05,True,True,True,True,0.06831008196053245,False,False,5687,0.5009885379435262,False,1.488,True
-0.000587227020362472,True,True,True,True,-0.06231796950785417,False,False,5687,0.5009885379435262,False,1.538,True
-0.0014860438882642148,True,True,True,True,-0.08988168679017429,False,False,5687,0.5009645694937154,False,1.49,True
-0.0023129554067338183,True,True,True,True,-0.08269115184696034,False,False,5687,0.5009406010439047,False,1.453,True
-0.003127882700298065,True,True,True,True,-0.08149272935642467,False,False,5687,0.5009046483691886,False,1.441,True
-0.003463440997648049,True,True,True,True,-0.03355582973499842,False,False,5687,0.5008686956944726,False,1.52,True
-0.0036791570459444676,True,True,True,True,-0.021571604829641843,False,False,5687,0.5008447272446619,False,1.457,True
-0.003882888869335529,True,True,True,True,-0.020373182339106146,False,False,5687,0.5008087745699458,False,1.382,True
-0.003954794218767668,True,True,True,True,-0.007190534943213919,False,False,5687,0.500748853445419,False,1.429,True
-0.003966778443673025,True,True,True,True,-0.0011984224905356965,False,False,5687,0.5007368692205136,False,1.473,True
-0.0037989992949980333,True,True,True,True,0.016777914867499185,False,False,5687,0.5007009165457975,False,1.328,True
-0.0037510623953766068,True,True,True,True,0.004793689962142656,False,False,5687,0.5006529796461762,False,1.308,True
-0.0036791570459444676,True,True,True,True,0.007190534943213919,False,False,5687,0.5006290111963654,False,1.356,True
-0.0035473305719855453,True,True,True,True,0.013182647395892227,False,False,5687,0.5006050427465547,False,1.284,True
-0.0034993936723641188,True,True,True,True,0.004793689962142656,False,False,5687,0.500581074296744,False,1.213,True
-0.003307646073878414,True,True,True,True,0.01917475984857049,False,False,5687,0.5005331373971226,False,1.16,True
-0.0030679615757712823,True,True,True,True,0.02396844981071315,False,False,4663,0.5005091689473119,False,1.23,True
-0.0038709046444301725,True,True,True,True,-0.08029430686588902,False,False,4663,0.5004492478227851,False,1.197,True
-0.01635846699581172,True,True,True,True,-1.2487562351381547,False,False,4663,0.5002215475495833,False,1.13,True
-0.03548528994476081,True,True,True,True,-1.9126822948949087,False,False,4663,0.4998260681277065,False,1.096,True
-0.057895790517777594,True,True,True,True,-2.2410500573016785,False,False,4663,0.49917891998281727,False,0.935,True
-0.07782555653538557,True,True,True,True,-1.992976601760798,False,False,4663,0.4983040715647262,False,0.852,True
-0.09569403586927222,True,True,True,True,-1.7868479333886647,False,False,4663,0.4972135070983388,False,0.838,True
-0.12104067154410138,True,True,True,True,-2.534663567482916,False,False,4663,0.4958952423587496,False,0.914,True
-0.1402154313926719,True,True,True,True,-1.917475984857052,False,False,4663,0.49438523002067464,False,0.903,True
-0.16305736406228152,True,True,True,True,-2.284193266960963,False,False,4663,0.49270743853392474,False,0.808,True
-0.18418555257042515,True,True,True,True,-2.112818850814363,False,False,4663,0.4907540098743516,False,0.507,True
-0.2015027575586654,True,True,True,True,-1.7317204988240242,False,False,4663,0.4885848651664821,False,0.573,True
-0.2260943870644571,True,True,True,True,-2.459162950579169,False,False,4663,0.4862239728601268,False,0.816,True
-0.2460361373069704,True,True,True,True,-1.9941750242513323,False,False,4663,0.48368331718019125,False,0.712,True
-0.26675686216833194,True,True,True,True,-2.0720724861361535,False,False,4663,0.4809029770021485,False,0.698,True
-0.2872139340817756,True,True,True,True,-2.0457071913443645,False,False,4663,0.4779308892256201,False,0.673,True
-0.3080545011921907,True,True,True,True,-2.0840567110415096,False,False,4663,0.4747550696257006,False,0.682,True
-0.3238257411676399,True,True,True,True,-1.5771239975449214,False,False,4663,0.47139948665220077,False,0.57,True
-0.3469672794598835,True,True,True,True,-2.3141538292243578,False,False,4663,0.4677922349556884,False,0.402,True
-0.36722061954993607,True,True,True,True,-2.0253340090052583,False,False,4663,0.46400521988559573,False,0.332,True
-0.38972699392219573,True,True,True,True,-2.2506374372259663,False,False,4663,0.46003844144192274,False,0.301,True
-0.40602553979348066,True,True,True,True,-1.629854587128493,False,False,4663,0.45580801005033184,False,-0.005,True
-0.42987414735514023,True,True,True,True,-2.384860756165957,False,False,4663,0.4513498783855392,False,0.106,True
-0.4481141376610929,True,True,True,True,-1.8239990305952691,False,False,4663,0.4466999991222608,False,0.241,True
-0.47006923768770614,True,True,True,True,-2.1955100026613215,False,False,4663,0.4419182933850236,False,0.194,True
-0.4916168740675373,True,True,True,True,-2.1547636379831148,False,False,4663,0.43684896625005776,False,-0.196,True
-0.5075558931916615,True,True,True,True,-1.593901912412421,False,False,4663,0.4315639230667955,False,-0.108,True
-0.5307693368333372,True,True,True,True,-2.3213443641675657,False,False,4663,0.42606316383523685,False,-0.211,True
-0.5514780774697934,True,True,True,True,-2.0708740636456224,False,False,4663,0.42037065700519244,False,-0.137,True
-0.5695023517274497,True,True,True,True,-1.8024274257656292,False,False,4663,0.4144025130023249,False,0.006,True
-0.5899714078657987,True,True,True,True,-2.046905613834904,False,False,4663,0.4084463532243627,False,0.135,True
-0.6128013563105029,True,True,True,True,-2.2829948444704207,False,False,4663,0.40213066669923975,False,-0.102,True
-0.6321319110828431,True,True,True,True,-1.9330554772340136,False,False,4663,0.3956352168005365,False,-0.063,True
-0.6525170776468546,True,True,True,True,-2.038516656401157,False,False,4663,0.38882817705429396,False,0.014,True
-0.6740886824764964,True,True,True,True,-2.157160482964182,False,False,4663,0.3818893108340925,False,0.431,True
-0.6925803415054617,True,True,True,True,-1.8491659028965213,False,False,4663,0.37484258658974284,False,0.344,True
-0.7128456658204196,True,True,True,True,-2.0265324314957978,False,False,4663,0.36753220939747533,False,0.266,True
-0.7328593214123651,True,True,True,True,-2.0013655591945456,False,False,4663,0.3600061161569114,False,0.242,True
-0.7530407561529855,True,True,True,True,-2.0181434740620396,False,False,4663,0.3522403384182404,False,0.252,True
-0.7737015598898203,True,True,True,True,-2.0660803736834765,False,False,4663,0.344330749980705,False,0.273,True
-0.7949735590968282,True,True,True,True,-2.127199920700795,False,False,4663,0.3361934612699679,False,0.143,True
-0.813321407426929,True,True,True,True,-1.8347848330100835,False,False,4663,0.3278164880611237,False,0.217,True
-0.8341140376377227,True,True,True,True,-2.0792630210793694,False,False,4663,0.3192837199285098,False,0.625,True
-0.8523300594938648,True,True,True,True,-1.8216021856142017,False,False,4663,0.3104753146230727,False,0.753,True
-0.8754476293362976,True,True,True,True,-2.311756984243285,False,False,4663,0.3015590512934874,False,0.907,True
-0.8945504838354359,True,True,True,True,-1.9102854499138289,False,False,4663,0.2926068352891861,False,1.14,True
-0.8864731162492256,True,True,True,True,0.8077367586210249,False,False,4663,0.28375049308412753,False,1.212,True
-0.8636551520294267,True,True,True,True,2.281796421979898,False,False,4663,0.2750739142526494,False,0.939,True
-0.8414363990548956,True,True,True,True,2.221875297453102,False,False,4663,0.2664932092204141,False,0.573,True
-0.8215425857120037,True,True,True,True,1.9893813342891975,False,False,4663,0.25822409403571805,False,0.642,True
-0.7982212840461798,True,True,True,True,2.3321301665823913,False,False,4663,0.25025458447365595,False,0.499,True
-0.7779679439561272,True,True,True,True,2.025334009005253,False,False,4663,0.24252475940970095,False,0.256,True
-0.7584456415853014,True,True,True,True,1.9522302370825861,False,False,4663,0.2349147765947995,False,0.002,True
-0.7370777685790506,True,True,True,True,2.136787300625076,False,False,4663,0.22753249405309986,False,0.36,True
-0.7190175416466782,True,True,True,True,1.8060226932372414,False,False,4663,0.22038989600950734,False,0.371,True
-0.6968227571219578,True,True,True,True,2.2194784524720346,False,False,4663,0.21336714021496841,False,0.192,True
-0.6740287613519697,True,True,True,True,2.2793995769988196,False,False,4663,0.20656010046872586,False,0.175,True
-0.6538832792860653,True,True,True,True,2.0145482065904385,False,False,4663,0.19994480832096903,False,-0.064,True
-0.6344089138148609,True,True,True,True,1.9474365471204402,False,False,4663,0.19354523222150863,False,0.047,True
